bande_src,bande_dst,detecteur,delta_t
B04,B11,D12,-0.47807654079952
B04,B12,D01,1.11776188049407
B04,B12,D02,-1.11099104519963
B04,B12,D03,1.10534121019737
B04,B12,D04,-1.10037344349985
B04,B12,D05,1.09909638649697
B04,B12,D06,-1.09092824050458
B04,B12,D07,1.09615382839547
B04,B12,D08,-1.09220178870601
B04,B12,D09,1.10342254539864
B04,B12,D10,-1.09975767120341
B04,B12,D11,1.11112060379674
B04,B12,D12,-1.11275485919759
B05,B01,D01,1.05902895169857
B05,B01,D02,-1.05618915100058
B05,B01,D03,1.04521241439943
B05,B01,D04,-1.04507924780046
B05,B01,D05,1.03685386050347
B05,B01,D06,-1.03919553059677
B05,B01,D07,1.03615965780045
B05,B01,D08,-1.04064588199981
B05,B01,D09,1.03971638519579
B05,B01,D10,-1.04720033769991
B05,B01,D11,1.04928042939719
B05,B01,D12,-1.06266582289391
B05,B02,D01,-1.27144423100253
B05,B02,D02,1.27196347559948
B05,B02,D03,-1.25529977800034
B05,B02,D04,1.25860591670062
B05,B02,D05,-1.24628033339832
B05,B02,D06,1.25262967059825
B05,B02,D07,-1.24343814540043
B05,B02,D08,1.25326672530355
B05,B02,D09,-1.24865426940232
B05,B02,D10,1.26233067439898
B05,B02,D11,-1.25955647660157
B05,B02,D12,1.2773186912018
B05,B03,D01,-0.745901431204402
B05,B03,D02,0.747589149199485
B05,B03,D03,-0.736011629305722
B05,B03,D04,0.740118783098296
B05,B03,D05,-0.731494832194585
B05,B03,D06,0.736886907499866
B05,B03,D07,-0.730374407699856
B05,B03,D08,0.737010859003931
B05,B03,D09,-0.732055902502907
B05,B03,D10,0.74251716589788
B05,B03,D11,-0.739575844498177
B05,B03,D12,0.750107505104097
B05,B04,D01,-0.263894739502575
B05,B04,D02,0.262761620593665
B05,B04,D03,-0.260643892499502
B05,B04,D04,0.259915414499119
B05,B04,D05,-0.258828849699057
B05,B04,D06,0.258930830204918
B05,B04,D07,-0.258564506395487
B05,B04,D08,0.258872947699274
B05,B04,D09,-0.259353234701848
B05,B04,D10,0.260961171901727
B05,B04,D11,-0.260687337598938
B05,B04,D12,0.263513434903871
B05,B06,D01,0.260808322898811
B05,B06,D02,-0.266110831900733
B05,B06,D03,0.257394611595373
B05,B06,D04,-0.263868316804292
B05,B06,D05,0.255904685000132
B05,B06,D06,-0.261488485499285
B05,B06,D07,0.254519650901784
B05,B06,D08,-0.261930548796954
B05,B06,D09,0.255266919797577
B05,B06,D10,-0.263433408697892
B05,B06,D11,0.258238690599683
B05,B06,D12,-0.269273004996649
B05,B07,D01,0.524802648797049
B05,B07,D02,-0.52989998490375
B05,B07,D03,0.517208668097737
B05,B07,D04,-0.525077963699005
B05,B07,D05,0.513713816006202
B05,B07,D06,-0.521988696498738
B05,B07,D07,0.513200914399931
B05,B07,D08,-0.522373295701982
B05,B07,D09,0.514440793100221
B05,B07,D10,-0.52579866850283
B05,B07,D11,0.519643983701826
B05,B07,D12,-0.533643994793238
B05,B08,D01,-1.0088181596002
B05,B08,D02,1.01026844239823
B05,B08,D03,-0.996032139402814
B05,B08,D04,0.999665170100343
B05,B08,D05,-0.98908483179548
B05,B08,D06,0.995493234600872
B05,B08,D07,-0.986893622299249
B05,B08,D08,0.995742635204806
B05,B08,D09,-0.990469464602939
B05,B08,D10,1.00303738420189
B05,B08,D11,-0.999911255399638
B05,B08,D12,1.01408467570582
B05,B8A,D01,0.784694236295763
B05,B8A,D02,-0.796395950601436
B05,B8A,D03,0.774118022498442
B05,B8A,D04,-0.788948938803514
B05,B8A,D05,0.768672392405279
B05,B8A,D06,-0.784253961101058
B05,B8A,D07,0.767254177299037
B05,B8A,D08,-0.785646869095217
B05,B8A,D09,0.769233356295445
B05,B8A,D10,-0.790864398601116
B05,B8A,D11,0.777109533199109
